python,r,test_case,python_result,r_result,overall,row_diff,col_diff,semantic_score,largest_common,edit_distance
df.iloc[:7],"arrange(df, desc(col1))","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
","col0,col1,col2,col3
7.0,8.0,ID_1,1.0
,6.0,ID_3,
,5.0,ID_2,1.0
8.0,0.0,ID_0,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
7.0,,ID_8,
8.0,,ID_2,5.0
",0.46875,0.875,1.0,0.536,"Row: 0:6, Col: 0:3",0.0
df.iloc[:7],"arrange(df, desc(col1))","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
,8.0,,
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
8.0,4.0,ID_5,1.0
0.0,1.0,ID_8,2.0
2.0,1.0,ID_8,7.0
5.0,,ID_8,2.0
",0.5357142857142857,1.0,1.0,0.536,"Row: 0:6, Col: 0:3",0.0
df.iloc[:7],"slice(df, 1:8)",,,,0.938,,,,,0.53
df.iloc[:7],"slice(df, 1:8)","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
",1.0,1.0,1.0,1.0,"Row: 0:1, Col: 0:3",0.53
df.iloc[:7],"slice(df, 1:8)","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,3.0,ID_7,2
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
",0.875,0.875,1.0,1.0,"Row: 0:6, Col: 0:3",0.53
df.iloc[:7],"slice(df, 1:8)","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
4,0.0,ID_3,4.0
1,2.0,ID_5,
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
",0.875,0.875,1.0,1.0,"Row: 0:6, Col: 0:3",0.53
df.iloc[:7],"slice(df, 1:8)","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
",1.0,1.0,1.0,1.0,"Row: 0:0, Col: 0:3",0.53
df.iloc[:7],"slice(df, 1:8)","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
",0.875,0.875,1.0,1.0,"Row: 0:6, Col: 0:3",0.53
df.iloc[:7],"slice(df, 1:8)","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
",1.0,1.0,1.0,1.0,"Row: 0:0, Col: 0:3",0.53
df.iloc[:7],"slice(df, 1:8)","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
",1.0,1.0,1.0,1.0,"Row: 0:0, Col: 0:3",0.53
df.iloc[:7],"slice(df, 1:8)","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
9,3.0,ID_8,4.0
","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
",0.875,0.875,1.0,1.0,"Row: 0:6, Col: 0:3",0.53
df.iloc[:7],"slice(df, 1:8)","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
",0.875,0.875,1.0,1.0,"Row: 0:6, Col: 0:3",0.53
df.iloc[:7],"slice(df, 1:8)","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
",1.0,1.0,1.0,1.0,"Row: 0:6, Col: 0:3",0.53
df.iloc[:7],"distinct(select(df, col1))",,,,0.122,,,,,0.464
df.iloc[:7],"distinct(select(df, col1))","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col1
5
3
",0.25,1.0,0.25,1.0,"Row: 0:1, Col: 1:1",0.464
df.iloc[:7],"distinct(select(df, col1))","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,3.0,ID_7,2
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
","col1
1.0
""""
3.0
0.0
2.0
4.0
6.0
",0.07142857142857142,1.0,0.25,0.286,"Row: 0:6, Col: 1:1",0.464
df.iloc[:7],"distinct(select(df, col1))","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
4,0.0,ID_3,4.0
1,2.0,ID_5,
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
","col1
6.0
8.0
2.0
4.0
3.0
""""
5.0
0.0
",0.1875,0.875,0.25,0.857,"Row: 1:7, Col: 1:1",0.464
df.iloc[:7],"distinct(select(df, col1))","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
","col1
""""
",0.0,1.0,0.25,0.0,"Row: 0:0, Col: 0:0",0.464
df.iloc[:7],"distinct(select(df, col1))","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
","col1
1.0
0.0
4.0
2.0
5.0
""""
",0.07142857142857142,0.857,0.25,0.333,"Row: 1:6, Col: 1:1",0.464
df.iloc[:7],"distinct(select(df, col1))","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
","col1
7
",0.25,1.0,0.25,1.0,"Row: 0:0, Col: 1:1",0.464
df.iloc[:7],"distinct(select(df, col1))","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
","col1
""""
",0.0,1.0,0.25,0.0,"Row: 0:0, Col: 0:0",0.464
df.iloc[:7],"distinct(select(df, col1))","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
9,3.0,ID_8,4.0
","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
","col1
4.0
7.0
0.0
8.0
5.0
""""
3.0
",0.14285714285714285,1.0,0.25,0.571,"Row: 0:6, Col: 1:1",0.464
df.iloc[:7],"distinct(select(df, col1))","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
","col1
0.0
6.0
""""
8.0
5.0
",0.10714285714285714,0.714,0.25,0.6,"Row: 0:4, Col: 1:1",0.464
df.iloc[:7],"distinct(select(df, col1))","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col1
1.0
5.0
4.0
8.0
""""
",0.14285714285714288,0.714,0.25,0.8,"Row: 0:4, Col: 1:1",0.464
df.iloc[:7],"arrange(df, col1, col2)",,,,0.447,,,,,0.38
df.iloc[:7],"arrange(df, col1, col2)","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
3,3,ID_8,8
2,5,ID_3,7
",0.0,1.0,1.0,0.0,"Row: 0:1, Col: 0:3",0.38
df.iloc[:7],"arrange(df, col1, col2)","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,3.0,ID_7,2
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
","col0,col1,col2,col3
3,0.0,ID_7,5
6,1.0,ID_2,6
5,2.0,,5
0,3.0,ID_6,3
1,3.0,ID_7,2
5,3.0,ID_8,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,,ID_5,2
",0.2777777777777778,0.778,1.0,0.357,"Row: 1:7, Col: 0:3",0.38
df.iloc[:7],"arrange(df, col1, col2)","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
4,0.0,ID_3,4.0
1,2.0,ID_5,
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
","col0,col1,col2,col3
4,0.0,ID_3,4.0
2,2.0,ID_5,1.0
1,2.0,ID_5,
2,3.0,,7.0
8,4.0,ID_8,4.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
8,6.0,ID_2,0.0
1,8.0,ID_3,
4,,ID_8,5.0
",0.175,0.7,1.0,0.25,"Row: 1:7, Col: 0:3",0.38
df.iloc[:7],"arrange(df, col1, col2)","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
",1.0,1.0,1.0,1.0,"Row: 0:0, Col: 0:3",0.38
df.iloc[:7],"arrange(df, col1, col2)","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
","col0,col1,col2,col3
3,0.0,ID_2,1
6,0.0,ID_8,7
4,1.0,ID_2,3
3,1.0,ID_8,7
0,2.0,ID_3,1
7,4.0,ID_3,8
7,5.0,ID_5,6
7,5.0,ID_6,2
3,,ID_5,3
",0.2777777777777778,0.778,1.0,0.357,"Row: 0:6, Col: 0:3",0.38
df.iloc[:7],"arrange(df, col1, col2)","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
",1.0,1.0,1.0,1.0,"Row: 0:0, Col: 0:3",0.38
df.iloc[:7],"arrange(df, col1, col2)","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
",1.0,1.0,1.0,1.0,"Row: 0:0, Col: 0:3",0.38
df.iloc[:7],"arrange(df, col1, col2)","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
9,3.0,ID_8,4.0
","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
","col0,col1,col2,col3
5,0.0,ID_5,3.0
9,3.0,ID_8,4.0
5,4.0,,6.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
4,7.0,ID_8,4.0
7,8.0,,5.0
8,8.0,ID_7,
8,,ID_5,7.0
",0.1388888888888889,0.778,1.0,0.179,"Row: 0:6, Col: 0:3",0.38
df.iloc[:7],"arrange(df, col1, col2)","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
","col0,col1,col2,col3
2.0,0.0,,4.0
8.0,0.0,ID_0,1.0
9.0,0.0,ID_3,
,5.0,ID_2,1.0
,6.0,ID_3,
7.0,8.0,ID_1,1.0
8.0,,ID_2,5.0
7.0,,ID_8,
",0.3125,0.875,1.0,0.357,"Row: 0:6, Col: 0:3",0.38
df.iloc[:7],"arrange(df, col1, col2)","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
2.0,1.0,ID_8,7.0
1.0,4.0,ID_5,5.0
8.0,4.0,ID_5,1.0
1.0,5.0,,5.0
,8.0,,
5.0,,ID_8,2.0
",0.2857142857142857,1.0,1.0,0.286,"Row: 0:6, Col: 0:3",0.38
df.iloc[:7],"df[1:5, 1:3]",,,,0.396,,,,,0.636
df.iloc[:7],"df[1:5, 1:3]","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2
2,5,ID_3
3,3,ID_8
-2147483648,-2147483648,NA
-2147483648,-2147483648,NA
-2147483648,-2147483648,NA
",0.30000000000000004,0.4,0.75,1.0,"Row: 3:4, Col: 0:2",0.636
df.iloc[:7],"df[1:5, 1:3]","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,3.0,ID_7,2
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
","col0,col1,col2
6,1.0,ID_2
1,,ID_5
0,3.0,ID_6
5,3.0,ID_8
3,0.0,ID_7
",0.5357142857142857,0.714,0.75,1.0,"Row: 0:4, Col: 0:2",0.636
df.iloc[:7],"df[1:5, 1:3]","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
4,0.0,ID_3,4.0
1,2.0,ID_5,
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
","col0,col1,col2
8,6.0,ID_2
1,8.0,ID_3
2,2.0,ID_5
8,4.0,ID_8
2,3.0,
",0.5357142857142857,0.714,0.75,1.0,"Row: 0:4, Col: 0:2",0.636
df.iloc[:7],"df[1:5, 1:3]","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2
5,,ID_3
-2147483648,,NA
-2147483648,,NA
-2147483648,,NA
-2147483648,,NA
",0.15000000000000002,0.2,0.75,1.0,"Row: 4:4, Col: 0:2",0.636
df.iloc[:7],"df[1:5, 1:3]","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
","col0,col1,col2
4,1.0,ID_2
3,1.0,ID_8
3,0.0,ID_2
6,0.0,ID_8
7,4.0,ID_3
",0.5357142857142857,0.714,0.75,1.0,"Row: 0:4, Col: 0:2",0.636
df.iloc[:7],"df[1:5, 1:3]","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2,col3
2,7,ID_4,3
","col0,col1,col2
2,7,ID_4
-2147483648,-2147483648,NA
-2147483648,-2147483648,NA
-2147483648,-2147483648,NA
-2147483648,-2147483648,NA
",0.15000000000000002,0.2,0.75,1.0,"Row: 4:4, Col: 0:2",0.636
df.iloc[:7],"df[1:5, 1:3]","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2,col3
9,,ID_0,5
","col0,col1,col2
9,,ID_0
-2147483648,,NA
-2147483648,,NA
-2147483648,,NA
-2147483648,,NA
",0.15000000000000002,0.2,0.75,1.0,"Row: 4:4, Col: 0:2",0.636
df.iloc[:7],"df[1:5, 1:3]","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
8,,ID_5,7.0
9,3.0,ID_8,4.0
","col0,col1,col2,col3
5,4.0,,6.0
4,7.0,ID_8,4.0
5,0.0,ID_5,3.0
7,8.0,,5.0
8,4.0,ID_2,3.0
3,5.0,ID_4,8.0
8,8.0,ID_7,
","col0,col1,col2
5,4.0,
4,7.0,ID_8
5,0.0,ID_5
7,8.0,
8,4.0,ID_2
",0.5357142857142857,0.714,0.75,1.0,"Row: 0:4, Col: 0:2",0.636
df.iloc[:7],"df[1:5, 1:3]","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
,5.0,ID_2,1.0
","col0,col1,col2,col3
8.0,0.0,ID_0,1.0
,6.0,ID_3,
7.0,,ID_8,
7.0,8.0,ID_1,1.0
9.0,0.0,ID_3,
2.0,0.0,,4.0
8.0,,ID_2,5.0
","col0,col1,col2
8.0,0.0,ID_0
,6.0,ID_3
7.0,,ID_8
7.0,8.0,ID_1
9.0,0.0,ID_3
",0.5357142857142857,0.714,0.75,1.0,"Row: 0:4, Col: 0:2",0.636
df.iloc[:7],"df[1:5, 1:3]","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2,col3
0.0,1.0,ID_8,2.0
1.0,5.0,,5.0
1.0,4.0,ID_5,5.0
,8.0,,
5.0,,ID_8,2.0
2.0,1.0,ID_8,7.0
8.0,4.0,ID_5,1.0
","col0,col1,col2
0.0,1.0,ID_8
1.0,5.0,
1.0,4.0,ID_5
,8.0,
5.0,,ID_8
",0.5357142857142857,0.714,0.75,1.0,"Row: 0:4, Col: 0:2",0.636
df.iloc[:7],head(df),,,,0.914,,,,,0.405
df.iloc[:7],head(df),"col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
","col0,col1,col2,col3
2,5,ID_3,7
3,3,ID_8,8
",1.0,1.0,1.0,1.0,"Row: 0:1, Col: 0:3",0.405
df.iloc[:7],head(df),"col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
8,6.0,ID_8,4
1,3.0,ID_7,2
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
6,4.0,ID_0,3
","col0,col1,col2,col3
6,1.0,ID_2,6
1,,ID_5,2
0,3.0,ID_6,3
5,3.0,ID_8,5
3,0.0,ID_7,5
5,2.0,,5
",0.8571428571428571,0.857,1.0,1.0,"Row: 0:5, Col: 0:3",0.405
df.iloc[:7],head(df),"col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
1,6.0,ID_0,2.0
4,0.0,ID_3,4.0
1,2.0,ID_5,
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
6,5.0,ID_8,2.0
","col0,col1,col2,col3
8,6.0,ID_2,0.0
1,8.0,ID_3,
2,2.0,ID_5,1.0
8,4.0,ID_8,4.0
2,3.0,,7.0
4,,ID_8,5.0
",0.8571428571428571,0.857,1.0,1.0,"Row: 0:5, Col: 0:3",0.405
df.iloc[:7],head(df),"col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
","col0,col1,col2,col3
5,,ID_3,3
",1.0,1.0,1.0,1.0,"Row: 0:0, Col: 0:3",0.405
df.iloc[:7],head(df),"col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
3,,ID_5,3
7,5.0,ID_5,6
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
7,5.0,ID_6,2
","col0,col1,col2,col3
4,1.0,ID_2,3
3,1.0,ID_8,7
3,0.0,ID_2,1
6,0.0,ID_8,7
7,4.0,ID_3,8
0,2.0,ID_3,1
",0.8571428571428571,0.857,1.0,1.0,"Row: 0:5, Col: 0:3",0.405
